communiti,organ,servic,center,develop,educ,hous,school,found,work,illinoi,children,art,health,serv,includ,support,famili,univers,nation,youth,public,agenc,creat,park,peopl,began,citi,area,foundat,institut,local,care,state,group,american,establish,perform,live,compani,member,neighborhood,build,nonprofit,cultur,music,women,home,danc,theatr,social,train,offer,open,resid,student,research,director,unit,theater,project,time,leader,artist,mission,young,employ,fund,oper,colleg,econom,counti,plan,opportun,initi,expand,network,urban,high,busi,issu,job,leadership,individu,justic,south,today,focus,afford,north,commit,museum,histori,resourc,world,divers,human,recogn,life,staff,grown,access,adult,assist,improv,independ,product,side,homeless,learn,continu,success,immigr,engag,board,address,activ,church,profession,intern,base,audienc,collabor,form,west,annual,popul,promot,corpor,respons,innov,medic,meet,effort,societi,system,incorpor,dedic,comprehens,qualiti,festiv,polici,vision,locat,award,manag,latino,produc,emerg,child,design,metropolitan,receiv,offic,model,legal,violenc,increas,make,lake,goal,hospit,origin,partnership,lead,volunt,worker,experi,free,partner,million,age,rang,decad,led,workforc,largest,presid,shelter,countri,skill,region,black,film,cook,facil,prevent,coalit,advocaci,lowincom,great,part,effect,addit,council,direct,greater,start,root,civic,special,jazz,present,ensembl,site,grant,move,earli,play,field,reach,grow,connect,day,execut,voic,advoc,depart,orchestra,posit,outreach,result,advanc,small,impact,st,chicagoâ,uniqu,collect,law,major,sustain,parent,person,girl,identifi,strong,achiev,treatment,inspir,teach,501c3,disabl,client,allianc,juvenil,environ,street,particip,begin,financi,founder,affili,growth,lawndal,african,campus,safe,dr,creation,grew,clinic,kid,counsel,strategi,food,trust,practic,reform,challeng,signific,power,notforprofit,america,critic,midwest,underserv,number,excel,commiss,domest,remain,bring,past,launch,campaign,tradit,asian,seri,abus,govern,forc,action,transform,industri,feder,civil,suburban,academi,evolv,club,workshop,relationship,communitybas,concert,classic,made,academ,men,budget,committe,residenti,generat,strengthen,class,act,boy,dancer,exhibit,senior,technic,import,strateg,creativ,career,respond,perman,teen,invest,court,process,fair,stori,privat,approach,central,seek,repres,full,space,benefit,global,poverti,ad,problem,varieti,demonstr,approxim,contemporari,thousand,literaci,movement,level,recent,memori,centuri,complex,combin,team,incept,studi,structur,ensur,musician,scienc,healthi,indian,green,implement,refuge,report,summer,charter,oldest,squar,inform,ministri,week,set,wide,consist,futur,deliv,equal,role,rais,york,circl,interest,polit,media,preserv,hall,account,northwestern,prepar,capac,call,cathol,reput,case,chicagoland,altern,tenant,librari,explor,season,primari,transit,natur,aid,real,built,behavior,potenti,sector,technolog,accomplish,rate,garden,conduct,suburb,graduat,face,communic,crisi,fulltim,mental,premier,earn,stage,broad,district,administr,war,abil,teacher,affect,larg,integr,core,cancer,foster,tour,primarili,exist,back,pioneer,progress,featur,door,honor,instruct,substanc,writer,elementari,understand,villag,gang,condit,discuss,maintain,celebr,membership,crimin,contribut,safeti,rehabilit,grassroot,end,guid,chicagoan,ten,risk,conservatori,realiz,join,hiv,corp,evanston,divis,languag,talent,market,adler,capit,patient,awar,surround,share,citizen,enrol,consult,request,classroom,brought,rich,land,shore,placement,elimin,leagu,task,requir,manufactur,facilit,block,experienc,incom,lack,head,california,histor,empow,welfar,venu,quick,plant,background,higher,nativ,properti,lira,express,roger,faith,event,met,korean,princip,long,gain,octob,empower,town,januari,sought,recognit,healthcar,show,hand,disadvantag,enrich,intervent,longterm,attend,organizationâ,involv,complet,el,due,pastor,basic,peac,ladi,owner,coach,kind,garfield,encourag,formal,secur,loyola,lyric,charit,afterschool,golden,choreograph,order,compos,defens,jane,pay,construct,hire,attorney,racial,englewood,theatric,forum,total,washington,record,uic,english,good,low,applese,unemploy,solut,target,common,hyde,victim,casa,merg,parttim,crime,offici,john,status,hour,restaur,introduc,modern,evalu,appl,tutor,joint,expertis,northwest,consortium,red,estat,uptown,fulfil,period,separ,conven,settlement,short,joseph,pullman,awardwin,barrier,read,landscap,visionari,rapid,pad,adapt,win,ethnic,june,sport,curriculum,shift,author,proud,find,motiv,enterpris,conserv,river,knowledg,blue,prison,opera,religi,wit,heart,east,purpos,left,close,general,expans,friend,atrisk,twenti,puerto,sponsor,merci,mentor,elder,relief,northlight,undergradu,dialogu,steel,box,vibrant,bank,mark,survivor,return,mayor,visit,reflect,enabl,chicagoth,gay,ceo,jewish,donor,stabil,vital,victori,rush,profit,confer,northern,struggl,chines,guild,thrive,gateway,write,aci,aquarium,regent,tabl,august,lawyer,shedd,gift,born,coordin,rock,tool,chamber,principl,enhanc,mari,discrimin,employe,enthusiast,physic,1960s,landmark,array,centerth,licens,commerci,ground,point,ago,humboldt,comput,ser,emot,asset,cambodian,breast,spanish,march,visual,lesbian,charg,umoja,christian,henri,reduc,extens,disciplin,cape,sga,turn,childhood,date,contract,star,curl,24hour,yearround,outcom,southwest,polic,ravinia,robert,pilot,pass,accept,roseland,donat,key,attract,abandon,older,highqual,fight,infrastructur,era,scientif,economi,represent,publish,decid,william,neglect,host,compris,bodi,entiti,hispan,month,organiz,fiscal,de,stabl,jefferson,loan,numer,limit,scholarship,highest,multiissu,util,determin,instrument,specif,san,spirit,selfsuffici,assess,son,step,statewid,roosevelt,gap,line,influenc,columbia,hold,rental,seguin,accredit,hivaid,stakehold,track,nurs,broader,chapter,redevelop,cut,driven,intens,financ,top,mexican,style,appli,consolid,21st,outofschool,heritag,protect,idea,neighbor,dropin,visitor,ahc,purchas,congreg,addam,grade,africanamerican,island,sabina,folk,distribut,carol,medicin,revenu,demand,rican,rebuild,concept,inclus,veteran,fill,document,death,hsc,symphoni,mpaact,howard,light,enter,bureau,charl,chariti,renew,function,essenti,actor,zephyr,lincoln,arm,architect,extend,casl,boulevard,pro,emphasi,subsid,aim,inequ,habitat,dispar,framework,incth,scholar,suffer,equip,tca,jajcf,meaning,maryvill,cross,novemb,drug,la,resettl,faculti,cafe,reloc,lisc,iff,labor,cabrini,energi,loop,seal,lowwag,congress,lawrenc,sinai,room,strive,bilingu,cov,ms,aclu,incarcer,compassion,fall,ceasefir,geograph,leverag,object,disord,propos,affair,lighthous,valor,icnc,popular,wood,acr,galleri,hundr,drive,hotlin,compet,dream,imagin,paso,restor,standard,ric,encompass,cara,alli,link,guidanc,facet,bill,vulner,extraordinari,harri,larger,ballet,transport,dc,planetarium,nlenâ,chicagoarea,basement,similar,chicagobas,indiana,literari,pas,kartemquin,septemb,option,mexico,vast,pegasus,divid,temporari,michigan,skoki,oneonon,angel,ageopt,broaden,obama,forest,ford,cct,asm,band,press,player,expect,devot,chicagoin,holist,social.servic.agenc,regent.univers.california,boy.girl.club,health.human.servic,illinoi.free.clinic,juvenil.justic.system,501c3.nonprofit.organ,kohl.children.museum,north.lawndal.communiti,communiti.develop.corpor,victim.domest.violenc,independ.nonprofit.organ,univers.illinoi.colleg,crimin.justic.system,suburban.cook.counti,child.welfar.agenc,joseph.jefferson.award,social.servic.organ,siskel.film.center,found.small.group,gene.siskel.film,job.train.placement,korean.american.senior,albani.park.neighborhood,substanc.abus.treatment,state.nation.level,world.war.ii,black.ensembl.theater,garfield.park.communiti,hispan.hous.develop,committe.civil.law,sinai.health.system,hous.support.servic,lake.counti.communiti,north.lawndal.resid,public.hous.develop,perman.support.hous,lawyer.committe.civil,children.memori.hospit,train.technic.assist,garfield.park.conservatori,unit.afford.hous,chicagoâ.west.side,asian.pacif.american,health.care.servic,technic.assist.train,harri.theater.music,american.red.cross,servic.organ.found,batter.women.children,central.american.martyr,jane.addam.home,town.school.folk,shore.drill.team,afford.hous.develop,earli.childhood.educ,segundo.ruiz.belvi,counti.communiti.foundat,homeless.risk.homeless,univers.california.san,multiissu.communiti.organ,girl.club.america,local.state.nation,south.shore.drill,famili.health.center,comprehens.communiti.develop,center.perform.art,museum.contemporari.art,univers.illinoi.circl,strateg.plan.process,local.communiti.organ,afford.rental.hous,support.restaur.worker,restaur.opportun.center,carol.robertson.center,american.senior.center,area.fight.healthcar,hall.school.boy,residentsf.exclud.communiti,cook.counti.hospit,job.improv.juvenil,tenant.organ.seri,unit.afford.rental,busi.profession.nonprofit,connect.abus.women,high.school.student,hous.social.servic,voic.black.women,500unit.subsid.hous,north.river.communiti,proven.track.record,illinoi.depart.public,roger.baldwin.foundat,home.public.hous,nation.latino.educ,director.kolb.hous,dancer.choreograph.educ,art.educ.organ,center.columbia.colleg,primari.servic.area,hyde.park.art,contemporari.art.citi,nation.recogn.innov,educ.social.polici,south.side.communiti,crisi.line.counsel,oldest.largest.settlement,patient.homeless.unemploy,found.communiti.residentsf,cook.counti.illinoi,fight.healthcar.job,small.busi.develop,museum.american.indian,california.san.francisco,navi.pier.campus,southsid.organ.powersouthsid,salvat.armi.metropolitan,west.garfield.park,victori.organ.grew,school.block.club,impact.live.communiti,merci.hous.lakefrontâ,children.museum.greater,school.art.institut,feder.qualifi.health,plan.processesand.student,golden.appl.award,organ.powersouthsid.organ,incorpor.independ.nonprofit,public.commit.owner,work.african.american,african.american.famili,gay.lesbian.communiti,serv.victim.domest,communiti.residentsf.exclud,made.commit.build,mayor.rahm.emanuel,remi.bumppo.theatr,econom.communiti.develop,baldwin.foundat.aclu,doortodoor.outreach.lead,success.track.record,public.librari.foundat,tenant.work.tenant,youth.health.issu,faith.communiti.st,partnership.educ.cape,serv.young.peopl,school.communitybas.organ,public.action.deliv,sone.de.mã©xico,shore.youth.center,report.communiti.renew,servic.meet.communiti,began.small.group,coalit.immigr.refuge,leigh.bienen.school,commit.owner.preserv,nebraska.north.dakota,state.illinoi.citi,home.lowincom.work,hand.student.began,communiti.leader.form,qualifi.health.center,health.care.center,high.rate.unemploy,cubanborn.dancer.choreograph,hall.youth.servic,south.dakota.wisconsin,domest.violenc.servic,park.field.hous,children.famili.servic,kenwood.hyde.park,lyric.opera.orchestra,notebaert.natur.museum,young.peopl.annual,communiti.health.center,communiti.art.center,south.suburban.pad,safe.decent.afford,pacif.american.legal,peggi.notebaert.natur,individu.crimin.record,foundat.nonprofit.organ,nation.public.hous,leagu.black.women,educ.communiti.organ,coalit.back.yard,licens.child.welfar,subsid.hous.complex,hire.execut.director,ir.tax.exempt,asian.human.servic,state.legisl.establish,unit.state.curl,memori.foundat.illinoi,chines.american.servic,fund.justic.applese,spanish.languag.develop,preserv.complex.victori,mental.health.center,work.make.communiti,metropolitan.breast.cancer,univers.california.irvin,famili.plan.servic,owner.preserv.complex,upward.global.open,public.art.group,profession.jazz.orchestra,pad.public.action,communiti.develop.afford,latino.cultur.center,educ.job.train,committe.art.human,juvenil.justic.initi,plan.parenthood.affili,organ.seri.meet,level.scientif.literaci,success.strateg.sustain,center.neighborhood.technolog,joel.hall.dancer,california.univers.california,council.jewish.elder,holocaust.memori.foundat,open.day.week,hous.develop.corpor,includ.tenant.complex,communitybas.social.servic,bienen.school.music,side.communiti.art,round.lake.area,largest.settlement.hous,illinoi.depaul.univers,citi.blue.island,depart.famili.support,civic.knowledg.project,asian.american.aa,creat.juvenil.justic,san.jose.obrero,grow.popul.latino,fulltim.execut.director,red.cross.greater,cook.counti.board,found.cubanborn.dancer,illinoi.board.higher,plan.parenthood.illinoi,charter.state.illinoi,24hour.crisi.line,crisi.intervent.servic,tenant.complex.homeown,lesbian.hall.fame,promot.joy.live,hous.corpor.lake,communic.collect.voic,kill.field.memori,base.washington.dc,univers.illinoi.uic,includ.world.premier,evangel.divin.school,organ.grew.realiz,kenwood.oakland.communiti,black.women.famili,communiti.south.side,campaign.stop.demolitionwin,center.school.art,martha.youth.servic,center.fit.center,st.sabina.church,counsel.case.manag,offic.special.event,public.interest.law,de.mã©xico.ensembl,african.american.artist,behavior.health.care,grew.realiz.multiissu,live.learn.grow,qualiti.rental.hous,meet.doortodoor.outreach,west.south.side,intern.latino.cultur,south.side.dedic,perform.visual.art,focus.youth.develop,join.forc.save,commit.divers.inclus,south.roseland.pullman,triniti.evangel.divin,group.young.peopl,roseland.west.pullman,illinoi.coalit.immigr,support.hous.sarahâ,outreach.lead.campaign,collect.voic.black,joint.publish.carnegi,consortium.urban.pastor,struggl.preserv.hous,recent.accomplish.includ,signific.barrier.employ,support.servic.adult,midwest.unit.state,support.hous.homeless,seminari.consortium.urban,leadership.experi.black,american.tenant.work,afford.hous.issu,forc.save.500unit,stop.demolitionwin.public,public.educ.communiti,experienc.homeless.risk,manley.high.school,latino.communiti.chicagoâ,organ.plan.parenthood,african.american.tenant,popul.latino.immigr,engag.wide.varieti,nation.recogn.leader,guild.literari.complex,action.deliv.shelter,care.head.start,missouri.nebraska.north,governor.state.univers,corp.communiti.center,ann.robert.luri,complex.homeown.youth,preserv.hous.area,processesand.student.join,lindberg.jazz.orchestra,stop.found.communiti,communiti.health.worker,technic.assist.center,exclud.communiti.plan,creat.communiti.trust,area.agenc.age,develop.hous.counsel,depart.cultur.affair,luri.children.hospit,central.state.ser,instituto.del.progreso,west.pullman.food,youth.mental.health,grown.includ.tenant,work.tenant.organ,reach.young.peopl,edd.urban.educ,organ.north.shore,south.west.side,illinoi.state.board,art.partnership.educ,past.golden.appl,rican.cultur.center,oak.park.il,workforc.invest.act,calumet.area.industri,serv.peopl.disabl,theater.music.danc,member.board.director,domest.violenc.survivor,homan.squar.communiti,communiti.organ.struggl,demolitionwin.public.commit,fund.illinoi.depart,organ.mission.empow,rush.medic.colleg,econom.develop.activ,communiti.develop.strategi,austin.north.lawndal,ruiz.belvi.cultur,west.town.communiti,sinai.urban.health,mitchel.museum.american,real.estat.develop,girl.club.lake,shore.summer.project,justic.base.grown,educ.coalit.back,communiti.st.sabina,agenc.age.ageopt,puerto.rican.cultur,theatr.mount.product,school.folk.music,nonprofit.organ.establish,great.live.work,homeless.unemploy.peopl,hous.area.fight,mental.health.patient,dakota.south.dakota,research.communic.collect,communiti.renew.societi,humboldt.park.garfield,depart.children.famili,educ.eduardo.vilaro,develop.afford.hous,immigr.metropolitan.area,abus.neglect.homeless,minnesota.missouri.nebraska,hour.day.day,lake.shore.youth,project.violenc.prevent,lowincom.work.african,women.impact.societ,famili.support.servic,homeown.youth.mental,juvenil.justic.base,black.women.impact,hous.complex.slate,lake.counti.board,lake.counti.crisi,hivaid.prevent.care,sustain.leadership.experi,unemploy.peopl.communiti,organ.struggl.preserv,base.grown.includ,urban.school.district,north.dakota.south,back.yardsnew.citi,educ.research.communic,cultur.danc.art,board.higher.educ,univers.california.univers,complex.victori.organ,afford.hous.corpor,english.languag.learn,power.stop.found,corpor.foundat.govern,seek.improv.live,home.boy.girl,greater.roseland.west,privat.nonprofit.organ,enterpris.communiti.partner,urban.educ.leadership,elimin.digit.divid,award.guild.complex,nonprofit.organ.mission,hyde.park.communiti,seri.meet.doortodoor,healthcar.job.improv,allianc.end.homeless,el.hogar.del,child.famili.servic,casa.cathol.worker,north.river.commiss,realiz.multiissu.communiti,lawrenc.hall.school,complex.slate.demolit,lifestyl.black.women,powersouthsid.organ.power,public.educ.student,organ.power.stop,elementari.high.school,law.polici.center,teacher.golden.appl,preserv.afford.hous,robert.luri.children,student.public.school,cerqua.rivera.danc,communiti.plan.processesand,case.manag.servic,aunt.martha.youth,member.institut.includ,demolit.univers.home,winter.coat.children,men.women.children,member.rang.age,social.servic.expand,seal.joliet.region,breast.cancer.task,effect.address.challeng,park.garfield.park,live.room.cafe,low.incom.communiti,film.center.school,north.shore.summer,franklin.univers.medicin,congo.squar.theater,health.patient.homeless,learn.grow.communiti,hous.counsel.agenc,resid.north.lawndal,lead.campaign.stop,educ.organ.dedic,human.servic.agenc,women.famili.communiti,501c3.notforprofit.corpor,student.join.forc,save.500unit.subsid,center.unit.state,jewish.elder.cje,servic.adult.youth,long.term.vision,communiti.develop.work,divers.hous.stock,gay.lesbian.hall,agenc.serv.boy,improv.qualiti.life,univers.home.lowincom,peac.educ.coalit,experi.black.women,improv.juvenil.justic,develop.strateg.plan,asian.american.advanc
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
