"dp3qz6r_dp3tdv8_morning"	550.8808530759753
"dp3qz6r_dp3teez_night"	319.56150916456585
"dp3qz6r_dp3tx4r_aft/eve"	1736.1102393143728
"dp3qz6r_dp3tyb3_night"	433.5368287390493
"dp3qz6r_dp3w5uq_aft/eve"	923.9171726596945
"dp3qz6r_dp3w71c_morning"	592.872968807701
"dp3qz6r_dp3wkgu_aft/eve"	810.905099039843
"dp3qz6r_dp3wnpc_morning"	908.1759980918098
"dp3qz6r_dp3wssq_morning"	621.1206998449422
"dp3qzdn_dp3ty9p_aft/eve"	639.2182725798755
"dp3qzdn_dp3tz0b_night"	187.34993995195194
"dp3qzdn_dp3wdyt_night"	370.94473981982816
"dp3qzdn_dp3we4j_aft/eve"	0.0
"dp3qzdn_dp3wgu1_aft/eve"	619.9516110149243
"dp3qzdn_dp3wjxu_night"	380.31195422529277
"dp3qzdn_dp3wkjz_morning"	0.0
"dp3qzdn_dp3wkuu_morning"	641.0465889205453
"dp3qzdn_dp3wmqk_night"	1459.6733891714368
"dp3qzdn_dp3wmrd_night"	328.4931381928131
"dp3qzdn_dp3wmtj_aft/eve"	942.5064839581779
"dp3qzdn_dp3wq5k_night"	392.1215392974832
"dp3qzdn_dp3ws73_night"	348.17710622224615
"dp3qzdn_dp3wt0g_morning"	474.2686677725709
"dp3qzdn_dp3wt6q_night"	299.5804559256988
"dp3qzdn_dp3wt76_morning"	511.0772935672255
"dp3qzdn_dp3wt9h_morning"	754.6163560562322
"dp3qzdn_dp3wthw_morning"	229.55500430180126
"dp3qzdn_dp3wu53_aft/eve"	326.1901286060018
"dp3qzdn_dp3wu7q_night"	1214.2418563508202
"dp3qzdn_dp3wuhz_night"	155.88457268119896
"dp3qzdn_dp3wuzd_night"	327.31636072766054
"dp3tdv8_dp3qz6r_aft/eve"	294.27877939124323
"dp3teez_dp3ty5y_aft/eve"	0.0
"dp3tenv_dp3tyrg_night"	0.0
"dp3tenv_dp3tyt5_aft/eve"	150.0
"dp3tenv_dp3wb69_aft/eve"	713.2108306460224
"dp3tenv_dp3wgd2_aft/eve"	0.0
"dp3tenv_dp3wheb_aft/eve"	0.0
"dp3tenv_dp3wkdn_morning"	0.0
"dp3tenv_dp3wkys_morning"	1482.1184163217188
"dp3tenv_dp3wm62_night"	272.93096109421066
"dp3tenv_dp3wmgs_night"	281.98201114597555
"dp3tenv_dp3wmgw_morning"	650.7503361505087
"dp3tenv_dp3ws1c_aft/eve"	56.568542494923804
"dp3tenv_dp3ws60_aft/eve"	674.7592163134935
"dp3tenv_dp3ws6p_aft/eve"	1096.8748463573356
"dp3tenv_dp3ws8v_night"	386.52449058006897
"dp3tenv_dp3wspf_night"	0.0
"dp3tenv_dp3wt45_morning"	746.9639289223484
"dp3tenv_dp3wt5n_aft/eve"	670.8803232792458
"dp3tenv_dp3wtbc_morning"	375.4501611790995
"dp3tenv_dp3wtkd_morning"	858.501019218964
"dp3tenv_dp3wtqj_aft/eve"	647.184546792364
"dp3tenv_dp3wubz_morning"	215.40659228538016
"dp3tenv_dp3wvm4_aft/eve"	248.83729623993264
"dp3tfb0_dp3tqnx_morning"	442.2619307431009
"dp3tfb0_dp3tttk_morning"	427.53124996539105
"dp3tfb0_dp3tuke_night"	335.25168197264384
"dp3tfb0_dp3twtx_morning"	384.04816874757694
"dp3tfb0_dp3w9uj_aft/eve"	665.2762630462923
"dp3tfb0_dp3wcgn_night"	500.1724023761861
"dp3tfb0_dp3wn5u_aft/eve"	415.0413803544339
"dp3tfb0_dp3wuqn_night"	771.0693327072373
"dp3tger_dp3tqnx_morning"	0.0
"dp3tger_dp3tttk_morning"	0.0
"dp3tger_dp3tvgh_night"	90.0
"dp3tger_dp3twtx_morning"	360.0
"dp3tger_dp3wj80_night"	414.09781453178425
"dp3tger_dp3wjnv_night"	376.4306044943742
"dp3tger_dp3wn5u_aft/eve"	467.8370724042607
"dp3thn3_dp3tkps_night"	0.0
"dp3tjf3_dp3wmge_aft/eve"	480.0
"dp3tjj3_dp3tpm9_morning"	0.0
"dp3tjj3_dp3tqzm_morning"	60.0
"dp3tkcs_dp3tpm9_aft/eve"	0.0
"dp3tkps_dp3ty5y_night"	30.0
"dp3tmd2_dp3tq8k_aft/eve"	493.1531202375181
"dp3tmr6_dp3tgb1_aft/eve"	180.0
"dp3tmr6_dp3tkps_morning"	706.8211166264707
"dp3tmr6_dp3tyb3_night"	480.83261120685233
"dp3tmr6_dp3wghb_aft/eve"	30.0
"dp3tmr6_dp3whpy_morning"	0.0
"dp3tpbw_dp3tyb3_aft/eve"	150.0
"dp3tpbw_dp3wmrz_aft/eve"	0.0
"dp3tpm9_dp3tq06_night"	0.0
"dp3tpm9_dp3tqnx_morning"	280.5236175440492
"dp3tpm9_dp3wj4d_night"	0.0
"dp3tpm9_dp3wn5u_aft/eve"	258.0
"dp3tq06_dp3trwy_night"	0.0
"dp3tq06_dp3wjc4_morning"	2113.2351637105744
"dp3tq06_dp3ws4d_aft/eve"	0.0
"dp3tq8k_dp3twtx_aft/eve"	233.16701555506762
"dp3tq8k_dp3wtrd_morning"	0.0
"dp3tqnx_dp3tpm9_aft/eve"	354.96478698597696
"dp3tqnx_dp3tq8k_morning"	276.0174632156451
"dp3tqnx_dp3tqzm_aft/eve"	890.117782468515
"dp3tqnx_dp3trwy_aft/eve"	386.07885509691044
"dp3tqsq_dp3tfb0_night"	0.0
"dp3tqsq_dp3wmge_morning"	384.6992331679386
"dp3tqzm_dp3tjj3_aft/eve"	724.2064622743986
"dp3tqzm_dp3tmd2_morning"	407.9215610874228
"dp3tqzm_dp3ttj5_night"	0.0
"dp3tqzm_dp3wtrd_aft/eve"	870.0
"dp3trhx_dp3tpbw_aft/eve"	251.3961017995307
"dp3trhx_dp3tw4z_aft/eve"	274.72713735632306
"dp3trhx_dp3wh08_morning"	269.54507128594554
"dp3trwy_dp3tkcs_morning"	0.0
"dp3trwy_dp3tqnx_morning"	412.60249415365655
"dp3trwy_dp3wn5u_aft/eve"	984.0650385010129
"dp3trwy_dp3wuqn_night"	374.4996662214801
"dp3trwy_dp3wvp8_aft/eve"	200.6863224038948
"dp3tskm_dp3teez_morning"	224.4994432064365
"dp3tskm_dp3typy_morning"	432.6661530556787
"dp3ttj5_dp3wjc4_aft/eve"	314.96031496047243
"dp3ttj5_dp3wmge_aft/eve"	1169.4616620254674
"dp3tttk_dp3tq8k_aft/eve"	1012.9165809680479
